school,gender,age,geread,gevocab
5273,1,117,3,3.4
5273,1,101,2.3,5
5273,2,105,4.5,7.2
5273,1,105,4.8,11
5273,2,113,1.9,1.8
5273,2,102,7.5,5
5273,1,101,3.4,4.4
5273,1,102,6.6,4.9
5273,1,105,3.6,7.2
5273,1,106,3.3,4.2
5273,1,103,6.3,3.4
5273,2,123,2.2,2.8
5273,1,103,3.6,5.7
5273,1,106,4.9,7.2
5273,1,102,4.3,3.4
5273,2,101,8.7,3.1
5273,1,103,3.2,4.2
5273,2,105,4.2,4.5
5273,1,122,2.8,3.6
5273,2,103,12,6.2
5273,2,109,2.5,2.9
5273,1,108,4.5,7.3
5273,1,107,3.9,4
5273,2,110,4.8,4.7
5273,1,123,3.3,2.8
5273,2,106,4.3,3.4
5273,2,105,12,8.2
5273,2,101,6.4,2.7
5515,2,105,2.8,3.1
5515,1,99,1.4,2.3
5515,1,107,4.4,5
5515,1,102,2.9,4.5
5515,2,111,1.9,2.4
5515,2,109,2.2,2
5515,2,120,1.5,1.1
5515,1,109,2.3,2.7
5515,2,103,2.8,3.3
5515,1,112,2,2.2
5515,1,102,3.1,2.4
5515,1,109,2.8,2.4
5515,2,123,4.4,3.1
5515,2,101,4.1,4.1
5515,1,108,3.9,3.6
5515,1,109,2,2.6
5515,2,123,1.8,1.7
5515,2,123,3,3.4
5515,1,104,2.9,2.1
5515,1,117,2.1,1.9
5515,2,121,3.5,5
5515,1,105,8.3,5
5515,2,113,3.7,3.1
5515,2,121,4.9,4.7
5515,2,110,6.47,11.2
5515,2,116,6.4,5.5
5515,1,105,4.8,4.1
5515,2,109,2.8,3
5515,1,110,4,3
5515,2,109,4.5,4.7
5515,1,108,3.1,2.9
5515,1,120,4.8,4.1
5515,1,105,3.2,4.4
5515,1,117,4.5,3.8
5515,2,104,2.6,4.9
5515,1,116,2.8,1.7
5515,2,118,2.7,3
5515,1,111,2,2.5
5515,2,116,2,3.1
5515,2,121,1.6,1.9
5515,2,117,6.4,5
5515,2,85,2.8,3.2
5515,2,105,3.4,2.6
5515,1,105,3,2.7
5515,2,113,3.9,2.8
5515,1,103,3.7,3.4
5515,1,105,2,1.6
5515,1,109,2.1,2.2
5515,2,107,1.9,2.7
5515,2,109,2.5,1.7
5515,1,117,2.9,4.7
5515,2,128,3.9,3
5515,1,100,2.4,2.5
5515,2,109,2.8,4.7
5515,2,111,1.8,3
5515,1,106,2.1,1.8
5515,1,112,4.9,4.3
5515,2,121,2.2,2.9
5515,2,106,6.6,3.8
5515,2,107,3.9,6
5515,1,101,4,3.1
5515,2,105,2,3.1
5515,2,108,6.4,4.9
5515,2,109,3.7,6.2
5515,2,109,7.8,3.8
5515,1,117,3.8,3.2
5515,1,108,2.8,1.3
5515,2,105,3.1,3.1
5515,2,115,2.1,3.1
5515,1,101,2.9,2.1
5537,2,107,3.1,1.8
5537,1,112,2.7,4
5537,2,109,2.6,2.9
5537,2,122,2.8,2.8
5537,1,106,2.6,1.6
5537,1,105,2.9,2.8
5537,1,103,4.1,2.7
5537,1,110,2.4,3
5537,2,109,3.5,3.9
5537,2,110,2.4,2.4
5537,1,108,4.1,3.6
5537,1,110,2.5,1.6
5537,1,119,2.2,2
5537,1,124,2.3,2.2
5537,2,105,2.5,2.2
5537,1,101,1.9,2.5
5537,1,103,2.9,2.8
5537,2,107,4.5,5.1
5537,1,124,3.4,3
5537,1,116,3.1,6
5537,2,121,5,4.7
5537,2,107,6.9,3.1
5537,1,103,2.9,4.1
5537,1,97,3.5,3.1
5537,2,114,6.4,11.2
5537,2,101,3,2.7
5537,1,102,3.7,3
5537,1,105,12,5
5537,2,109,2.4,3
5537,1,108,1.6,2.5
5537,1,111,3,3
5537,2,111,1.8,2.8
5537,1,103,2,2
5537,1,114,3.1,5.5
5537,1,101,2.6,2.8
5537,2,113,6.4,4.1
5537,1,105,2.9,3.8
5537,1,101,2.9,2.6
5537,2,107,3.2,3.1
5537,1,104,2.8,2.3
5537,2,103,4.9,7.5
5537,2,112,2.6,2.3
5537,2,110,4.9,6.3
5537,1,100,4.1,4.3
5537,2,104,3.5,2.9
5537,2,108,2,2.3
5537,2,102,2.8,2.5
5537,1,102,4.1,3.5
5537,1,112,2.8,2.6
5537,1,105,2.7,3.3
5537,1,100,2.6,3.9
5537,2,111,2.3,4.7
5537,1,111,1.8,2.7
5537,2,122,3.9,2.9
5544,1,104,1.5,2.1
5544,2,120,2.1,2.5
5544,1,109,3,5.4
5544,1,106,2.4,3.3
5544,1,104,10.6,4
5544,2,117,2.1,1.7
5544,1,102,6.4,6.8
5544,1,103,2.3,5
5544,2,98,4.4,4
5544,1,98,3.5,1.8
5544,1,109,4.4,3.4
5544,2,103,3.5,4.1
5544,1,115,2.1,2.1
5544,1,112,3.3,4.6
5544,2,101,2.5,3.1
5544,1,102,2.1,3.3
5544,2,111,3.1,3.4
5544,1,112,4.7,6.2
5544,2,105,3.7,3.4
5544,2,117,1.7,2.2
5544,1,110,3.1,5
5544,1,108,3,2.8
5544,1,101,2.8,2.7
5544,1,111,4.9,3.9
5544,1,112,3.3,2.9
5544,1,117,1.8,1.6
5544,2,132,2.4,2.9
5544,1,115,2,1.8
5544,2,103,3.4,6.4
5544,2,106,3.2,4
5544,1,112,2.2,2.7
5544,2,106,5.1,4
5544,2,107,2.1,2.2
5544,1,101,2.7,2.9
5544,1,109,6.4,3.5
5544,2,110,4.5,4.4
5544,1,119,1.3,4.1
5544,1,113,2.1,2.5
5544,1,113,2.9,3.7
5544,1,103,3.4,4.7
5544,1,109,1.4,1.2
5544,2,118,4.9,3.9
5544,1,108,3.9,5.2
5544,2,103,4.3,5
5544,1,101,2.3,3.1
5544,1,107,2.3,3.5
5544,2,114,1.7,2.9
5544,2,121,5,3.1
5544,2,114,4.7,4
5544,1,105,4.8,2.5
5544,2,105,4,3
5544,1,101,2.6,2.1
5544,2,101,4.4,4.5
5544,2,103,5.4,6.7
5544,1,106,3.5,7.3
5567,1,106,5,4
5567,1,102,2.6,3.7
5567,1,113,2.6,3.1
5567,2,109,2.7,4
5567,1,113,2.7,2.7
5567,1,103,1.6,0
5567,2,101,3.9,3.7
5567,2,101,2.9,3.5
5567,1,106,2.5,1.9
5567,1,102,4.3,6.6
5567,2,103,3.4,4.3
5567,1,113,2.7,6.5
5567,2,108,3.8,4.3
5567,2,110,3,6.7
5567,2,108,2.1,2.2
5567,1,104,4.8,3.5
5567,2,109,4,2.6
5567,1,103,0.9,1.7
5567,1,111,3,2.2
5567,1,105,3.1,2.7
5567,1,119,1.6,3.1
5567,2,106,1.4,2.2
5567,2,117,2.5,3
5567,1,101,2.5,2.7
5567,1,105,7.2,2.2
5567,2,102,3.9,4.5
5567,2,107,2,2.7
5567,2,115,2.4,1.7
5567,2,111,6.4,3
5567,1,101,2.2,1.8
5567,2,101,2.7,1.6
5567,2,117,2.6,2.8
5567,2,114,4.4,5
5567,1,124,2.7,3.3
5567,1,105,2.4,3.7
5567,2,112,3.4,2.2
5567,2,122,2,2.2
5567,1,117,2.5,3
5567,1,110,4.3,2.9
5567,1,115,2.5,2.8
5567,2,109,4.2,4.3
5567,1,108,5.2,3
5567,1,105,2,2.2
5567,1,117,1.9,2.3
5567,2,109,2.8,2.6
5567,1,104,4,4
5567,1,110,8.3,6.7
5567,2,106,3.1,6.5
5567,2,116,3.2,2.8
5567,2,111,6.4,4.9
5567,1,105,12,4.4
5567,1,111,2.5,1.7
5567,1,106,8.1,6.7
5567,2,107,2.8,4.7
5567,1,105,5,7.4
5567,2,98,4.6,3.1
5567,1,102,4.3,3
5567,1,109,4.7,3.1
5567,2,112,3.1,4
5567,1,110,6.3,3.7
5567,2,112,7.6,5
5567,2,110,5.2,6.2
5567,1,106,5.4,4.2
5567,2,111,3.9,2.7
5567,1,102,1.9,1.9
5567,1,101,3.7,3.2
5567,1,112,2.2,3.6
5567,2,105,5.8,4.8
5567,1,109,3.1,4.1
5567,2,104,5.8,6.3
5567,2,121,12,11.2
5567,1,102,2.1,3.1
5567,2,103,4.5,5.5
5567,1,97,2.4,3.3
5567,1,104,5.8,4.1
5567,1,97,12,9.3
5567,1,102,5.8,5
5567,2,108,8.2,7.5
5567,1,99,6.4,6.8
5567,2,109,3.4,3.1
5567,2,106,12,4.9
5567,1,112,3.1,7.4
5567,1,108,12,11
5567,1,109,6.4,7.5
5567,1,101,3.3,2.6
5567,2,115,3.3,3.7
5567,1,107,3.4,2.4
5567,1,94,4.4,4.4
5567,1,107,10.6,8.9
5567,1,102,3.8,2.2
5567,2,112,3.8,6.3
5567,2,106,3.1,2.9
5567,1,100,4.4,6.2
5578,2,103,6.9,4.7
5578,2,105,8.2,6.2
5578,2,112,3.7,2.4
5578,2,118,1.4,1.8
5578,1,123,0.9,1.6
5578,1,108,5,4.3
5578,1,105,2.9,4.8
5578,2,105,9.2,3.6
5578,1,115,2.9,1.4
5578,2,119,2.3,3.3
5578,2,105,1.6,2.4
5578,2,111,3,3
5578,1,108,2.6,2.7
5578,2,104,2.6,7.2
5578,1,114,2.8,3.4
5578,2,108,2.3,3
5578,1,111,8.3,4.7
5578,1,108,2.9,3.6
5578,2,110,12,11
5578,2,104,4.3,7.2
5578,2,108,4.7,3.4
5578,2,119,4.4,4.2
5578,2,105,4.3,3.6
5578,1,111,3,2.4
5578,1,103,8.3,5
5578,2,110,12,3.9
5578,1,113,1.4,0.7
5578,1,112,3.6,4.7
5578,2,101,4.5,5
5578,2,121,1.7,1.7
5578,2,104,4.2,2.9
5578,2,110,3.5,3.7
5578,2,119,3,3.5
5578,1,122,2,2.1
5578,2,101,4.2,3.6
5578,1,115,3.5,6.2
5578,2,105,2,1.5
5578,2,110,10.6,5
5578,2,109,8.2,5
5578,1,109,2.7,2.7
5578,1,102,2.5,3.2
5578,2,114,1.8,1.7
5578,2,123,3.4,3.9
5578,1,117,3.2,4
5578,2,103,7,3.8
5578,1,108,4.7,2.8
5578,1,127,3.3,3
5578,1,112,4.4,4
5578,2,104,3.8,3.2
5578,1,110,4.3,6.5
5578,2,121,2.3,2.5
5578,1,113,1.6,2.6
5578,2,102,4.9,4.1
5578,1,111,3.5,4.7
5578,1,103,2.9,2.9
5578,1,119,3.7,4.2
5578,2,107,4.9,5
5578,2,114,2.7,3.4
5578,2,104,3.7,11
5578,2,101,2.9,2.1
5578,2,118,3.8,3.6
5578,2,109,2,2.8
5578,2,108,4.4,6.4
5614,2,101,4.5,3.1
5614,1,106,4.2,3.9
5614,2,108,2.8,2.5
5614,2,107,5,11
5614,1,107,2.5,3.8
5614,1,107,3.2,3.3
5614,2,107,4.4,4.7
5614,2,116,6.4,2.7
5614,2,112,4.9,6.2
5614,1,105,1.6,3.1
5614,2,107,3.4,3.3
5614,1,106,4.8,3.8
5614,2,102,2.4,1.6
5614,1,111,12,3.9
5614,1,103,3.9,5
5614,1,109,2.2,3
5614,1,101,2.8,3.1
5614,2,107,2.5,3.6
5614,1,109,3.1,3
5614,2,104,4.4,8.9
5614,1,115,4.8,3.7
5614,1,101,4.8,4.5
5614,1,117,3.4,3.1
5614,1,122,4.1,2.9
5614,2,108,2.8,3.4
5614,2,111,2.9,2.6
5614,1,112,0.7,1.3
5614,1,110,3.8,3.3
5614,2,109,2.5,4.4
5614,1,104,4,2.5
5614,1,109,4.9,3.6
5614,2,110,3.5,2.8
5614,2,101,4.6,2.5
5614,2,105,3.3,2.6
5614,1,102,1.9,1.2
5614,2,108,3.8,2.8
5614,1,112,3.5,2.3
5614,2,119,1.7,1.7
5614,2,106,3.2,7.5
5614,2,107,1.4,1.9
5614,2,111,1.9,3.1
5614,1,121,1.4,1.9
5614,2,122,2.1,2.9
5614,1,110,3.2,4
5614,2,103,4,3.4
5614,2,108,4.9,4.7
5614,1,107,3.1,3.1
5614,2,115,2.1,2.2
5614,2,109,3.7,4.2
5614,1,117,8.2,5.4
5614,2,115,2.5,2.1
5614,2,108,3.7,3
5614,1,106,4.9,4.7
5614,2,123,1.7,1.4
5614,1,111,3.1,1.8
5614,1,98,12,4.5
5614,1,110,4.4,5.5
5614,1,109,2.1,2.9
5614,2,124,1.9,1.6
5614,2,108,2,2.2
5614,2,111,2.8,3.1
5614,2,106,1.9,1.8
5614,2,107,4.6,2.4
5614,2,114,4.3,3.1
5922,1,113,4.7,3.6
5922,1,108,3.9,4.7
5922,2,109,3.5,2.1
5922,2,118,4.6,5
5922,1,113,4.9,4.7
5922,1,110,2.8,2.4
5922,2,104,2.4,3.2
5922,2,108,4.7,3.5
5922,1,105,5.2,4.3
5922,2,106,3,3.1
5922,2,108,2.1,1.6
5922,2,107,2.9,3.2
5922,2,107,2.9,2.7
5922,2,111,5.2,7.5
5922,2,106,6.4,2.9
5922,2,102,2.9,4.6
5922,1,105,3.9,3.8
5922,1,101,3.7,4
5922,1,105,4.4,7.5
5922,2,110,2.2,3
5922,2,115,2.8,3
5922,1,106,3.6,3.8
5922,1,107,1.9,3.2
5922,2,105,6.3,3.7
5922,2,104,2.5,2.4
5922,1,111,2.4,1.5
5922,2,120,3,4.3
5922,2,101,2,2.1
5922,2,112,3.7,4
5922,2,110,4.8,3.1
5922,1,108,3.1,3.7
5922,2,113,4.5,2.4
5922,2,106,12,10.9
5922,2,107,3.5,3.8
5922,1,107,4.9,6.2
5922,1,120,2.6,2
5922,1,105,6.4,5.2
5922,2,98,4.9,2.9
5922,1,101,1.8,2.5
5922,1,111,4.9,11.2
5922,1,108,2.9,3.4
5922,2,107,3.3,4.1
5922,2,105,6.4,6.7
5922,2,112,2.2,2.2
5922,1,111,3,3.9
5922,2,109,2.7,1.9
5922,1,106,5,6.4
5922,1,106,3.3,3.8
5922,1,102,3.5,3.4
5922,2,114,3.1,3.2
5922,2,117,3.1,3.8
5922,2,111,4.7,4.9
5922,2,102,3,3.5
5922,1,118,3,2.7
5922,1,111,5,4.1
5922,2,104,12,4
5922,1,112,3.7,4.4
5922,1,106,4.9,3.7
5922,2,108,5,4.7
5922,1,102,12,5.2
5922,1,108,3.4,2.8
5922,2,109,5,4.4
5922,1,104,2.8,2.4
5922,2,113,10.6,2.9
5922,1,111,5.4,2.9
5922,2,113,2.3,2.2
5922,2,111,3.1,2.3
5922,1,102,6.3,5.7
5922,2,115,4.6,2.6
5922,1,101,2,1.8
5922,2,102,8.2,5.4
5922,2,109,8.2,4.8
5922,2,94,6.4,4.4
5922,2,112,1.9,2.1
5922,2,111,2.3,2
5922,1,101,3.5,3.2
5922,1,111,4.1,4.7
5922,1,113,12,8.2
5922,2,105,6.4,6.8
5922,2,110,3.7,2.6
5922,2,111,3.6,2.6
5922,2,102,2.3,2
5922,1,111,6.4,11
5922,1,111,4.8,7.5
5922,2,109,6.9,5.4
5922,2,111,6.3,6.7
5922,2,114,4.7,6.7
5922,1,101,4.8,2.8
5922,1,111,2.1,2.9
5922,1,105,2.9,6.2
5922,1,108,2.4,3.6
5922,1,105,2.9,2.9
5922,1,100,6.4,8.4
5922,2,109,2.8,4.8
5989,1,102,2.9,2.7
5989,2,108,3.1,4.2
5989,2,105,4.6,3.7
5989,2,111,1.3,1.8
5989,2,104,5.8,3.5
5989,2,108,3.3,3.8
5989,2,110,3.4,3
5989,1,112,2.9,4
5989,2,109,1.7,2.4
5989,1,111,2.4,3
5989,1,107,12,4.7
5989,1,104,3,4.6
5989,2,117,2.5,3.1
5989,2,113,2.1,1.4
5989,2,109,3.4,3
5989,2,112,3.1,5.2
5989,1,106,12,5
5989,2,105,12,3.2
5989,2,118,1.8,2.1
5989,1,101,1.5,2.3
5989,2,107,8.2,7.5
5989,1,103,12,6.7
5989,2,112,5.8,3
5989,2,112,3.4,4.5
5989,2,102,3.1,2.7
5989,1,107,1.9,2.4
5989,2,110,12,4.5
5989,2,113,12,7.4
5989,2,109,2.9,2.8
5989,1,107,10.6,0.2
5989,1,108,6.5,3.7
5989,2,101,6,7.5
5989,1,101,4.1,4.5
5989,1,112,12,8.9
5989,2,112,4.3,2.8
5989,2,110,3.5,4.7
5989,2,118,2.1,2.8
5989,1,112,3.8,4.2
5989,2,108,6.4,4.2
5989,2,111,4.9,6.2
5989,2,102,12,7.2
5989,2,113,4.9,7.4
5989,2,103,2.5,3
5989,2,121,2.1,2.6
5989,1,111,2.7,3
5989,1,120,2.3,2.4
5989,1,110,4.9,4.2
5997,2,110,4.4,6.7
5997,2,114,2.5,2.5
5997,2,117,2,2.2
5997,1,109,5.4,4.7
5997,2,105,2.8,2.3
5997,1,112,3.1,2.8
5997,1,103,3.1,3.4
5997,1,104,2.9,4.7
5997,1,106,2.3,3.9
5997,1,103,2.7,4.3
5997,1,109,6.4,4.4
5997,2,114,2.2,2.4
5997,2,104,1.9,1.3
5997,1,110,4,3.1
5997,1,106,4.8,3.1
5997,2,112,3,1.8
5997,2,106,1.6,1.1
5997,2,109,3.8,3.2
5997,1,99,4.2,2.7
5997,2,101,5.8,3.3
5997,1,103,7.8,4.7
5997,1,102,4.1,2.4
5997,1,105,3.5,4.4
5997,2,109,6.4,5
5997,2,110,4.1,2.8
5997,1,109,4.3,5.5
5997,2,115,10.6,11.2
5997,1,111,8.2,4.1
5997,1,111,3,3.9
5997,1,108,4,4.1
5997,2,109,7.3,4.5
5997,2,112,3.5,5
5997,1,103,3.2,3.8
5997,1,107,4.9,4.9
5997,2,109,2.5,3.7
5997,2,108,3.5,4.3
5997,1,111,5.2,8.2
5997,1,103,6.4,6.2
5997,2,112,4.6,5
5997,2,112,4.3,11.2
5997,1,107,3.8,3.6
5997,2,112,4.3,11.2
5997,2,110,12,11
5997,2,102,12,5
5997,1,112,7.8,7.4
5997,1,105,2.3,3.9
5997,1,95,3.5,3.3
5997,2,114,2,2.5
5997,2,111,2.9,1.9
5997,2,106,2.5,3.2
5997,1,101,12,3.3
5997,2,107,4.9,4.2
5997,2,109,2.8,3.1
5997,1,108,3.2,5
5997,2,112,6.4,4.3
5997,1,113,2.1,3.1
5997,1,108,2.6,3.3
5997,1,101,5.8,4.9
5997,1,105,2.9,2.8
5997,2,104,2.5,2.8
5997,2,108,2.4,1.7
5997,1,111,3.1,4.7
5997,1,109,1.3,1.8
5997,1,106,3,4.1
5997,2,107,2.5,2.1
5997,2,111,2.3,2.5
5997,2,102,0.9,1.2
5997,1,102,2.9,3.3
5997,1,114,4.3,6.8
5997,2,102,3.1,6.2
5997,1,108,2.5,4.4
5997,2,103,12,4.7
5997,1,110,2.4,2.4
5997,2,113,3.9,3.8
5997,1,107,9.2,9.2
5997,1,110,12,3.3
5997,2,115,6.4,11
5997,2,106,3,2.1
5997,2,110,5,2.5
5997,2,108,6.4,4.1
5997,1,111,3.1,2.6
5997,1,110,2.1,2.8
5997,2,112,3,3.4
5997,1,109,9.2,7.5
5997,1,104,2.7,3.4
5997,1,113,2.9,3.2
5997,1,107,3.7,5.2
5997,2,108,4.6,3
5997,2,108,7.6,3.3
5997,1,115,2,3.1
6051,2,103,3.2,3.2
6051,1,106,2.8,3.7
6051,1,106,6.4,6.2
6051,2,124,1.5,2.3
6051,1,108,2.5,2.9
6051,2,101,2.3,2.5
6051,2,103,8.2,4.4
6051,1,112,2.6,3.3
6051,2,116,4.8,3.1
6051,1,119,3,2.4
6051,2,111,4.8,4.9
6051,2,109,6.4,6.7
6051,1,110,2.7,4.3
6051,2,106,12,3.2
6051,2,109,4.3,2.5
6051,2,112,4.8,7.5
6051,1,108,2.9,4
6051,2,113,6.4,4.6
6051,1,105,3.1,4.1
6051,2,111,3.9,4.3
6051,2,105,2.8,2.8
6051,2,110,12,5
6051,1,107,2.7,2.8
6051,1,105,6.4,5.2
6051,1,110,3.5,2.5
6051,1,101,4.9,4.5
6051,1,106,7.8,4.7
6051,1,103,4.8,5.2
6051,1,112,2.7,3.1
6051,2,108,8.7,4.3
6051,1,107,2.9,3.4
6051,1,101,2.3,3.7
6051,2,104,4.9,8.4
6051,2,114,2.9,2.9
6051,2,111,3.3,3.4
6051,2,105,3.4,4.4
6051,2,103,6.4,7.3
6051,2,110,2.7,2.2
6051,2,116,2.9,3.8
6051,1,101,3.5,2.5
6051,2,108,3.1,2.8
6051,2,112,2.6,2.7
6051,1,106,3.1,3.6
6051,2,101,2.6,2.5
6051,2,103,2,3.1
6051,2,110,3,3.9
6051,1,103,3.1,3
6051,1,112,6.4,4.3
6051,1,112,2,2.3
6051,2,111,3.5,4.2
6051,1,103,4.2,3.3
6051,1,103,2.8,2.2
6051,2,107,1.2,1.8
6051,2,110,1.5,1.6
6051,2,106,3,2.9
6051,2,109,4.9,5.4
6051,1,105,2.9,2.8
6051,1,107,2.6,2.9
6051,1,109,4.6,3.5
6051,2,104,2.4,3
6051,2,110,5.8,5
6051,1,102,2,2.2
6051,1,110,6.3,6.3
6051,2,107,4.6,3.5
6051,2,109,6.4,3.6
6051,1,112,5.2,3.6
6051,2,110,3.1,4.3
6051,1,108,1.9,2.4
6051,2,110,5.2,5.5
6051,1,107,2.9,9.3
6051,2,107,6.4,6.9
6051,1,105,2,3.1
6051,2,106,3.5,3.7
6051,1,103,5.8,6.7
6051,2,108,4.3,3.1
6051,2,103,5.6,3.1
6051,1,106,3.5,3.9
6051,2,111,2.5,3.3
6051,1,107,0.8,1.5
6051,2,110,4.5,3.8
6051,1,106,3.7,4.3
6051,2,112,3.8,3.5
6051,1,103,4.8,5.4
6051,2,118,3.1,4.7
6051,1,105,2.3,2.9
6123,1,107,6.4,8.1
6123,2,101,4.9,6.7
6123,2,101,4.8,3.9
6123,2,101,3.7,4.3
6123,2,108,4.6,3.4
6123,1,98,4.4,10.9
6123,2,103,8.2,10.9
6123,2,101,12,11.2
6123,1,105,4,3.3
6123,2,103,3.8,3.3
6123,1,112,4.3,8.2
6123,1,110,2.5,2.6
6123,1,102,4.5,3.5
6123,1,108,6.4,6.2
6123,1,105,3,4.8
6123,2,108,9.2,7.3
6123,2,104,3.2,3.9
6123,1,108,6.4,3.1
6123,1,104,5.2,4.5
6123,1,119,2,2.5
6123,2,98,3.3,8.4
6123,2,106,3.1,5
6123,2,100,4.7,4.4
6123,2,108,4.9,5.5
6123,2,109,4.2,3.1
6123,2,100,4.4,3.1
6123,2,109,2.9,5
6123,2,108,2.8,5
6123,1,101,6.4,10.9
6123,2,101,2.8,3
6123,1,101,3.1,3.9
6123,1,108,4.9,4.6
6123,2,101,6.9,4.4
6123,1,110,4.2,2.4
6123,1,102,6.4,11.2
6134,2,109,2.9,3.5
6134,2,110,6.4,3
6134,2,110,4.7,4.4
6134,1,110,6.4,11.2
6134,1,100,2.7,4.7
6134,1,111,3.5,2.7
6134,2,101,4.8,5.5
6134,1,101,4.5,8.9
6134,1,101,3,3.4
6134,2,107,8.2,10.9
6134,2,94,5.8,11
6134,1,103,4.4,4
6134,2,107,3.9,6.8
6134,1,109,4.8,7.5
6134,2,109,8.2,7.2
6134,1,108,4.8,5
6134,2,102,3.1,4.2
6134,1,98,2.9,2
6134,1,107,3.4,3.3
6134,2,111,6.4,5
6134,1,107,4.2,3.9
6134,2,102,6.4,9.2
6134,1,109,3.1,4.3
6134,2,122,5,2.2
6134,1,107,2.8,3.3
6134,1,108,12,11
6134,1,108,7,4.5
6134,1,109,8.7,11.2
6134,2,113,3.7,6.4
6134,2,107,4.2,3.1
6134,2,104,6.4,3.8
6134,2,108,8.2,3
6134,2,112,2.8,2.8
6134,1,101,3.9,2.9
6134,2,106,4.5,3
6134,1,99,3,5
6134,2,110,3.1,2.2
6134,2,104,3.9,6.7
6134,1,101,4.4,4.9
6134,2,116,2.6,3
6134,1,105,2.8,3
6134,2,107,4.9,4.9
6157,2,105,3,4.4
6157,1,102,2.6,2.2
6157,1,100,3.3,4
6157,1,105,2.1,3.9
6157,2,104,2.2,2.9
6157,1,104,3.1,3.1
6157,2,109,2.2,6.2
6157,2,113,3.5,6.7
6157,2,111,4.4,4.3
6157,1,106,4.1,5.5
6157,1,107,6.4,8.4
6157,2,113,4.3,4.9
6157,1,109,3.1,3.4
6157,2,106,4.8,3.2
6157,1,111,0.9,2.9
6157,1,107,3.5,3.5
6157,1,112,4.2,4.1
6157,1,110,1.9,2.2
6157,2,109,12,4.5
6157,2,120,2.4,2.5
6157,1,109,4.9,4.3
6157,1,103,2.6,2.3
6157,2,106,2.7,2.7
6157,2,115,6.4,6.7
6157,1,103,4.5,6.7
6157,1,104,3.7,2.5
6157,1,106,2.7,2.7
6157,1,102,4,2.6
6157,2,109,2,1.9
6157,2,105,3.5,5.4
6157,1,111,12,6
6157,2,111,2.8,3.2
6157,2,112,1.9,3
6157,2,104,4.3,5
6157,1,112,10.6,3.8
6157,1,104,2.9,3.8
6157,2,112,4.7,6.7
6157,2,108,12,6.7
6157,1,102,8.2,2.8
6157,1,109,1.5,2.8
6157,1,108,1.3,2.1
6157,1,108,2.9,2.7
6157,2,106,3.7,5
6157,1,104,3.1,3.7
6157,2,112,4.3,6.7
6157,2,108,3.3,1.8
6157,1,102,3.9,8.2
6157,1,106,1.9,1.9
6157,1,107,4.9,6.2
6157,2,101,1.9,1.9
6157,1,117,4.5,4.2
6157,1,101,1.7,1.9
6157,2,105,2.7,2.1
6157,2,109,6.4,11.2
6157,2,106,2.7,3.1
6157,1,103,4.5,4.4
6157,2,114,1.5,0.2
6157,1,98,5.8,3.6
6157,2,109,5,7.5
6157,2,112,4.5,2.7
6157,1,106,4.9,5
6157,1,101,4.2,4.4
6157,1,103,5.8,4.5
6157,1,107,1.6,2
6157,1,109,4,2.9
6157,1,102,3.1,3.1
6157,2,105,2.4,3.4
6157,2,106,3.9,4
6157,2,108,6.4,6.7
6157,2,105,4.4,3.7
6157,1,110,4.7,4
6157,2,110,4.3,3.1
6157,1,104,2.1,3.5
6157,1,100,2.7,2.9
6157,2,109,3.5,3.9
6157,2,114,3,3.1
6157,2,102,2.5,3.1
6157,1,101,2.9,3.4
6157,1,108,3.3,3.9
6157,1,106,2.2,2.9
6157,1,112,3,3.1
6157,2,106,2.4,2.5
6157,2,104,2.9,2.6
6157,1,114,2.2,3.1
6157,2,96,4,4.7
6157,2,104,3.8,2.3
6157,2,108,6.4,11.2
6157,2,106,3.5,4.1
6157,2,102,4.1,6.2
6157,2,112,2.9,2.7
6157,1,120,1.9,2.5
6157,2,110,3.5,3.3
6162,1,104,3.7,6.9
6162,1,121,2.4,2.5
6162,1,98,2.9,6.2
6162,1,105,3.5,3.1
6162,1,108,7.6,5.4
6162,2,103,3.1,3.4
6162,1,98,4.7,3.6
6162,1,99,2.7,4
6162,2,117,1.8,3.1
6162,2,117,4.7,3.6
6162,2,108,6.4,4.9
6162,1,110,4.8,4.3
6162,1,109,3.9,3.2
6162,1,107,3.2,3
6162,2,100,2.8,1
6162,1,105,7.8,3.1
6162,2,99,3.5,4.9
6162,2,106,3.7,3.4
6162,1,102,3.3,2.4
6162,2,107,3.8,4
6162,2,110,2.5,2.4
6162,1,108,3.3,3.1
6162,2,98,4.4,5
6162,2,103,4.3,3.3
6162,2,104,2.8,2.7
6162,1,111,2.1,2.9
6162,2,112,2.9,2.5
6162,2,118,3.5,3.7
6162,1,100,10.6,4.5
6162,1,113,3.1,1.8
6162,1,124,3.1,2.4
6162,1,100,3.5,4.5
6162,2,110,4.3,4.3
6162,2,108,2.9,3.1
6162,2,106,3.4,6.8
6162,1,104,12,6.2
6162,2,111,4.4,3
6162,1,104,3.1,3
6162,2,109,5,3
6162,2,113,3.3,2.1
6162,1,113,2.3,2.6
6162,1,101,4.4,11.2
6162,1,100,4.4,11.2
6162,2,104,2.9,3
6162,2,113,2.7,3.5
6162,1,122,2.8,3
6162,2,105,3.1,3.1
6162,2,103,4.6,7.5
6162,1,102,4.5,4
6162,1,103,9.2,4.1
6162,1,103,4.6,2.2
6162,2,105,6.4,6.3
6162,2,107,2.1,2.9
6162,2,115,6.4,3.7
6173,2,102,10.6,5
